model,id,rule,old_rama,old_libro,old_titulo,new_rama,new_titulo,esIntegrador,note
flashcard,cmn3wjrqm01ne310zf4rq2c9m,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_III,DERECHO_PROCESAL_CIVIL,LIBRO_III,false,sin match — revisar manualmente
flashcard,cmn3wjrsh01nf310z7n0j38w8,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_III,DERECHO_PROCESAL_CIVIL,LIBRO_III,false,sin match — revisar manualmente
flashcard,cmn3wjrw601nh310zkup7c0u7,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_III,DERECHO_PROCESAL_CIVIL,LIBRO_III,false,sin match — revisar manualmente
flashcard,cmn3wjrxz01ni310znax7fmb6,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_III,DERECHO_PROCESAL_CIVIL,LIBRO_III,false,sin match — revisar manualmente
flashcard,cmn3wjrzu01nj310zvju2i3fl,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_III,DERECHO_PROCESAL_CIVIL,LIBRO_III,false,sin match — revisar manualmente
flashcard,cmn3wjs3h01nl310zh7dvvi2g,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_III,DERECHO_PROCESAL_CIVIL,LIBRO_III,false,sin match — revisar manualmente
flashcard,cmn3wjs5a01nm310zux8w3zlk,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_III,DERECHO_PROCESAL_CIVIL,LIBRO_III,false,sin match — revisar manualmente
flashcard,cmn3wjs7301nn310zxb1wu1bp,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_III,DERECHO_PROCESAL_CIVIL,LIBRO_III,false,sin match — revisar manualmente
flashcard,cmn3wjscj01nq310z8b15jwbk,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_III,DERECHO_PROCESAL_CIVIL,LIBRO_III,false,sin match — revisar manualmente
flashcard,cmn3wjseh01nr310zg0l2l5jl,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_III,DERECHO_PROCESAL_CIVIL,LIBRO_III,false,sin match — revisar manualmente
flashcard,cmn3wjwj501pz310zgy3sey87,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wjwky01q0310zezxyhrwj,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wjwom01q2310zbsqtfaob,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wjwqg01q3310zzxsompva,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wjws801q4310zkb7gyrz9,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wjww101q6310zozgtfj74,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wjwxx01q7310zc3goa31x,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wjwmt01q1310zewy5xn4u,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wjx7601qc310zsc4plmq5,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wjx3j01qa310znrydnqr7,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wjx5d01qb310znu9vsxv1,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wjxat01qe310znhh5t0sp,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wjxi301qi310z5q7wx8dt,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wjxm401qk310ztl4hbofz,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_III,DERECHO_PROCESAL_CIVIL,LIBRO_III,false,sin match — revisar manualmente
flashcard,cmn3wk1o401sr310z1n5due1v,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wk1py01ss310z0eey49nn,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wk1rs01st310zv0iatp91,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wk1tm01su310zoa8hpdq3,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wk1vj01sv310zfk863j6i,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wk1xe01sw310zeb6cgy66,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wk1z801sx310zlipawt0y,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wk21101sy310zv8b0pq0z,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wk22w01sz310z8rii6ebh,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wk24o01t0310z9es15h61,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wk26k01t1310z5hqlrfe2,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wk28d01t2310zzqpcv2ds,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wk2a701t3310zelc7y8qe,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wk2c001t4310z63hpg36b,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wk2dv01t5310zz6qtflso,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wk2fp01t6310zvg3xfh3v,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wk2hi01t7310zg1nc5v6y,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wk2jk01t8310z4wq45cbr,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wk2ld01t9310zi6xw3m7y,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wk2n501ta310z6z5fzcht,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wk2p001tb310zsvzmrsrq,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wk2qt01tc310zejxmg5ze,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wk2sm01td310zkqwxv36p,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wkbx301y9310z7uy0fsw9,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_I,DERECHO_PROCESAL_CIVIL,LIBRO_I,false,sin match — revisar manualmente
flashcard,cmn3wkc2l01yc310zgclvosqo,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_III,DERECHO_PROCESAL_CIVIL,LIBRO_III,false,sin match — revisar manualmente
flashcard,cmn3wkbyx01ya310zzmms6jfn,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_I,DERECHO_PROCESAL_CIVIL,LIBRO_I,false,sin match — revisar manualmente
flashcard,cmn3wkcbo01yh310zhh23pqdl,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_III,DERECHO_PROCESAL_CIVIL,LIBRO_III,false,sin match — revisar manualmente
flashcard,cmn3wkcff01yj310zlkhdjgxm,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_III,DERECHO_PROCESAL_CIVIL,LIBRO_III,false,sin match — revisar manualmente
flashcard,cmn3wkc4e01yd310zw75z4vwc,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_III,DERECHO_PROCESAL_CIVIL,LIBRO_III,false,sin match — revisar manualmente
flashcard,cmn3wkc9v01yg310zdvla1ewm,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_I,DERECHO_PROCESAL_CIVIL,LIBRO_I,false,sin match — revisar manualmente
flashcard,cmn3wkcoo01yo310zld4j9y67,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_III,DERECHO_PROCESAL_CIVIL,LIBRO_III,false,sin match — revisar manualmente
flashcard,cmn3wkcsb01yq310zzzgu82vm,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wkm8m023r310zsa7a72n6,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_I,DERECHO_PROCESAL_CIVIL,LIBRO_I,false,sin match — revisar manualmente
flashcard,cmn3wkmar023s310zuu9khkan,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_I,DERECHO_PROCESAL_CIVIL,LIBRO_I,false,sin match — revisar manualmente
flashcard,cmn3wkmco023t310zy27nhr6n,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_I,DERECHO_PROCESAL_CIVIL,LIBRO_I,false,sin match — revisar manualmente
flashcard,cmn3wkmgb023v310zk5jchc2s,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_III,DERECHO_PROCESAL_CIVIL,LIBRO_III,false,sin match — revisar manualmente
flashcard,cmn3wkmjx023x310z9ed65b2d,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_I,DERECHO_PROCESAL_CIVIL,LIBRO_I,false,sin match — revisar manualmente
flashcard,cmn3wkcj401yl310zwu1yjapg,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_III,DERECHO_PROCESAL_CIVIL,LIBRO_III,false,sin match — revisar manualmente
flashcard,cmn3wkcu501yr310zulqrx35t,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_III,DERECHO_PROCESAL_CIVIL,LIBRO_III,false,sin match — revisar manualmente
flashcard,cmn3wkm6t023q310z3egi0uz3,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_I,DERECHO_PROCESAL_CIVIL,LIBRO_I,false,sin match — revisar manualmente
flashcard,cmn3wkmeh023u310zzgyugzpv,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_I,DERECHO_PROCESAL_CIVIL,LIBRO_I,false,sin match — revisar manualmente
flashcard,cmn3wkmlt023y310z50sxk5oa,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_I,DERECHO_PROCESAL_CIVIL,LIBRO_I,false,sin match — revisar manualmente
flashcard,cmn3wkmnn023z310zlvk6aeko,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wkmpi0240310z66fldvc8,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_II,DERECHO_PROCESAL_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wkmrc0241310z0uu8heiv,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_III,DERECHO_PROCESAL_CIVIL,LIBRO_III,false,sin match — revisar manualmente
flashcard,cmn3wkmwt0244310zmfkxagr3,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_I,DERECHO_PROCESAL_CIVIL,LIBRO_I,false,sin match — revisar manualmente
flashcard,cmn3wkn2d0247310z0u0f9wpm,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_III,DERECHO_PROCESAL_CIVIL,LIBRO_III,false,sin match — revisar manualmente
flashcard,cmn3wi9f000uw310z2pmd2yqd,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
flashcard,cmn3wkmv00243310z4ms77271,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_III,DERECHO_PROCESAL_CIVIL,LIBRO_III,false,sin match — revisar manualmente
flashcard,cmn3wkmyr0245310zhh58jwoy,R8,DERECHO_PROCESAL_CIVIL,CPC,LIBRO_I,DERECHO_PROCESAL_CIVIL,LIBRO_I,false,sin match — revisar manualmente
flashcard,cmn3wi9im00uy310zpjkzzy8j,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
flashcard,cmn3wi9o400v1310znuv5il9r,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
flashcard,cmn3wi9py00v2310zct35fohd,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
flashcard,cmn3wia4m00va310zrzwo7gx7,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
flashcard,cmn3wia8a00vc310zbwxk8i8m,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
flashcard,cmn3wiaa700vd310zqe6fxi76,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
flashcard,cmn3wikhk010w310zz7m0co6r,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
flashcard,cmn3wijku010e310zaij3w3cl,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
flashcard,cmn3wijqa010h310z1kdt3eia,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
flashcard,cmn3wijs4010i310zx0744rwc,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
flashcard,cmnnwtpl202eh540zbnytrc92,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
flashcard,cmnnwtpmu02ei540zx06pw7jw,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
flashcard,cmn3zgq6i001fqk0z4lr1j2ok,R1,DERECHO_PROCESAL_CIVIL,MODULO_DIARIO,JURISPRUDENCIA,DERECHO_PROCESAL_CIVIL,JURISPRUDENCIA,true,Integrador
flashcard,cmn3zgqai001hqk0zvuomy3c2,R1,DERECHO_PROCESAL_CIVIL,MODULO_DIARIO,JURISPRUDENCIA,DERECHO_PROCESAL_CIVIL,JURISPRUDENCIA,true,Integrador
flashcard,cmn3zgqc7001iqk0zujvvd8s2,R1,DERECHO_PROCESAL_CIVIL,MODULO_DIARIO,JURISPRUDENCIA,DERECHO_PROCESAL_CIVIL,JURISPRUDENCIA,true,Integrador
flashcard,cmn3wik8g010r310zv35xityj,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
flashcard,cmn3wikc5010t310zfnyxteh2,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
flashcard,cmn3wikdy010u310z9vjzfk0s,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
flashcard,cmn3wikjd010x310z3y9v5ovu,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
flashcard,cmn3wiknf010z310zungdb7e3,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
flashcard,cmn3wiowi0138310znvus43tp,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
flashcard,cmn3wioyb0139310zori0twyc,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
flashcard,cmn3wip04013a310zgzpx2ry9,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
flashcard,cmn3zgqef001jqk0z4v1x98cw,R1,DERECHO_PROCESAL_CIVIL,MODULO_DIARIO,JURISPRUDENCIA,DERECHO_PROCESAL_CIVIL,JURISPRUDENCIA,true,Integrador
flashcard,cmn3wip62013d310zmtdtjals,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
flashcard,cmn3wip7v013e310zqzvewjzg,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
flashcard,cmn3wip9o013f310z0gxddzhp,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
flashcard,cmn3wipbi013g310zvlerlsj6,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
flashcard,cmn3zgqht001lqk0z1b90izkc,R1,DERECHO_PROCESAL_CIVIL,MODULO_DIARIO,JURISPRUDENCIA,DERECHO_PROCESAL_CIVIL,JURISPRUDENCIA,true,Integrador
flashcard,cmn3wipf7013i310zf5n150g7,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
flashcard,cmn3zgqla001nqk0zitsblrt6,R1,DERECHO_PROCESAL_CIVIL,MODULO_DIARIO,JURISPRUDENCIA,DERECHO_PROCESAL_CIVIL,JURISPRUDENCIA,true,Integrador
flashcard,cmn3zgqop001pqk0zu81yedjq,R1,DERECHO_PROCESAL_CIVIL,MODULO_DIARIO,JURISPRUDENCIA,DERECHO_PROCESAL_CIVIL,JURISPRUDENCIA,true,Integrador
flashcard,cmn3wipsi013p310zwq1xxofa,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
flashcard,cmn3wipuc013q310zyg645ch3,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
flashcard,cmn3wipw6013r310zs1pfu2im,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
flashcard,cmn3wipzv013t310zg2g4xogt,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
flashcard,cmn3wiq3o013v310z0xilsy1c,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
flashcard,cmn3wipkq013l310zju0414mv,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
flashcard,cmn3wipmo013m310zag8vkj8e,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
flashcard,cmn3wipoi013n310zxpeoj0ox,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
flashcard,cmn3wipql013o310zjf73b5ey,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_I,DERECHO_CIVIL,LIBRO_I,false,sin match — revisar manualmente
flashcard,cmn3zgqqd001qqk0z3c1c07y8,R1,DERECHO_PROCESAL_CIVIL,MODULO_DIARIO,JURISPRUDENCIA,DERECHO_PROCESAL_CIVIL,JURISPRUDENCIA,true,Integrador
flashcard,cmn3wj61701bt310zhmkmuod0,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_II,DERECHO_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3zgqs6001rqk0zv7olptl5,R1,DERECHO_PROCESAL_CIVIL,MODULO_DIARIO,JURISPRUDENCIA,DERECHO_PROCESAL_CIVIL,JURISPRUDENCIA,true,Integrador
flashcard,cmnnwtpuz02em540zhufep3sy,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
flashcard,cmn3zgqtv001sqk0zwptx2dcz,R1,DERECHO_PROCESAL_CIVIL,MODULO_DIARIO,JURISPRUDENCIA,DERECHO_PROCESAL_CIVIL,JURISPRUDENCIA,true,Integrador
flashcard,cmn3wj6dw01c0310zy1eweh4e,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_II,DERECHO_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmnnwtpws02en540zz80qrmzw,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
flashcard,cmn3wj6mz01c5310zm1jhbjug,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_II,DERECHO_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wj6os01c6310zefd6x9yj,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_II,DERECHO_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wj6vz01ca310zqkr076fd,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_II,DERECHO_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wj6y101cb310zw5p0il3y,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_II,DERECHO_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wj64t01bv310znsvupwun,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_II,DERECHO_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wj6fq01c1310zwepmohfk,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_II,DERECHO_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wj6zu01cc310zkosjldlt,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_II,DERECHO_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wj71o01cd310z273rrtt3,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_II,DERECHO_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wj73g01ce310z9k5ie3re,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_II,DERECHO_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wj75901cf310z8sg98q4o,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_II,DERECHO_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wj77301cg310z1fkkbfzg,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_II,DERECHO_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3zgqxd001uqk0z283iyclr,R1,DERECHO_PROCESAL_CIVIL,MODULO_DIARIO,JURISPRUDENCIA,DERECHO_PROCESAL_CIVIL,JURISPRUDENCIA,true,Integrador
flashcard,cmn3zgqz5001vqk0zpt773qbh,R1,DERECHO_PROCESAL_CIVIL,MODULO_DIARIO,JURISPRUDENCIA,DERECHO_PROCESAL_CIVIL,JURISPRUDENCIA,true,Integrador
flashcard,cmn3zgr0w001wqk0zwna9bh5m,R1,DERECHO_PROCESAL_CIVIL,MODULO_DIARIO,JURISPRUDENCIA,DERECHO_PROCESAL_CIVIL,JURISPRUDENCIA,true,Integrador
flashcard,cmn3wjbiv01er310z806d0vp1,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_II,DERECHO_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmn3wjbkn01es310zkgx2snze,R8,DERECHO_CIVIL,CODIGO_CIVIL,LIBRO_II,DERECHO_CIVIL,LIBRO_II,false,sin match — revisar manualmente
flashcard,cmnnwtpyl02eo540zqvw7ze6k,R1,DERECHO_PROCESAL_CIVIL,LIBRO_II_CPC,CPC_JUICIO_ORDINARIO,DERECHO_PROCESAL_CIVIL,CPC_JUICIO_ORDINARIO,true,Integrador
