model,id,rule,titulo,new_parrafo,note
flashcard,cmn16pfj800pyfp0zu3yb7eq3,P5,LII_T11,,4 matches — ambiguo
flashcard,cmn16pfpc00pzfp0zkjir1sns,P3,LII_T11,LII_T11_P3,"override: ""servidumbres voluntarias"""
flashcard,cmn16pfss00q1fp0zqay8xua2,P5,LII_T11,,4 matches — ambiguo
flashcard,cmn16pfvi00q2fp0zxf5kz84e,P5,LII_T11,,0 matches — ambiguo
flashcard,cmn16pfx800q3fp0z05rtb4ie,P5,LII_T11,,0 matches — ambiguo
flashcard,cmn16pfyy00q4fp0z1jcbqbki,P5,LII_T11,,4 matches — ambiguo
flashcard,cmn16pkzo00safp0z1vdx7c8t,P5,LII_T12,,0 matches — ambiguo
flashcard,cmn16pl6m00sefp0ze5incbbs,P5,LII_T12,,3 matches — ambiguo
flashcard,cmn16pl8e00sffp0zi62gn7nj,P3,LII_T12,LII_T12_P4,"override: ""prestaciones mutuas"""
flashcard,cmn16plfv00shfp0zbx4bh4cz,P3,LII_T12,LII_T12_P4,"override: ""prestaciones mutuas"""
flashcard,cmn16plhm00sifp0zcwbrajxy,P5,LII_T12,,0 matches — ambiguo
flashcard,cmn16pljc00sjfp0z1ltxrz8q,P5,LII_T12,,2 matches — ambiguo
flashcard,cmn16pll200skfp0z30hgoi0u,P5,LII_T12,,2 matches — ambiguo
flashcard,cmn16plms00slfp0zxtahgxbv,P5,LII_T12,,3 matches — ambiguo
flashcard,cmn16plr200smfp0za90qsscu,P5,LII_T12,,0 matches — ambiguo
flashcard,cmn16plst00snfp0zmvs77rjr,P5,LII_T12,,2 matches — ambiguo
flashcard,cmn16plui00sofp0zznorba07,P1,LII_T13,,titulo sin párrafos
flashcard,cmn16plwa00spfp0zzh6zpkhu,P1,LII_T13,,titulo sin párrafos
flashcard,cmn16plxz00sqfp0z1vxhtu9q,P1,LII_T13,,titulo sin párrafos
flashcard,cmn16plzq00srfp0zmk9p6i6v,P1,LII_T13,,titulo sin párrafos
flashcard,cmn16pm1f00ssfp0zpqxdko17,P1,LII_T13,,titulo sin párrafos
flashcard,cmn16pm5l00stfp0zqgmhqwo6,P1,LII_T13,,titulo sin párrafos
flashcard,cmn16pm7e00sufp0zr7hd2ev3,P1,LII_T13,,titulo sin párrafos
flashcard,cmn16pm9500svfp0z1gcap7gv,P1,LII_T13,,titulo sin párrafos
flashcard,cmn16pmav00swfp0z8r9y4730,P1,LII_T13,,titulo sin párrafos
flashcard,cmn16rh0w01jlfp0z6639sy7l,P5,LIV_T36,,5 matches — ambiguo
flashcard,cmn16pmk600szfp0zvxd3bp3z,P1,LII_T14,,titulo sin párrafos
flashcard,cmn16pmlw00t0fp0zlc2liapk,P1,LII_T14,,titulo sin párrafos
flashcard,cmn16pmnm00t1fp0zi0cygb93,P1,LII_T14,,titulo sin párrafos
flashcard,cmn16pmpc00t2fp0zi673hycd,P1,LII_T14,,titulo sin párrafos
flashcard,cmn16pmrp00t3fp0zbfp8cb2o,P1,LII_T14,,titulo sin párrafos
flashcard,cmn16pmtf00t4fp0zpxyhsczu,P1,LII_T14,,titulo sin párrafos
flashcard,cmn16pmyr00t5fp0zp7hfd13r,P1,LII_T14,,titulo sin párrafos
flashcard,cmn16pn0i00t6fp0zkmbjqs6t,P1,LII_T14,,titulo sin párrafos
flashcard,cmn16pn2900t7fp0zer1civ7g,P1,LII_T14,,titulo sin párrafos
flashcard,cmn16pn4000t8fp0zl9yiwb9x,P1,LII_T14,,titulo sin párrafos
flashcard,cmn16pn5q00t9fp0zamt4eqm3,P1,LII_T14,,titulo sin párrafos
flashcard,cmn16pn7g00tafp0zcljy87ru,P1,LII_T14,,titulo sin párrafos
flashcard,cmn16pndd00tbfp0zt057wbc2,P1,LII_T14,,titulo sin párrafos
flashcard,cmn16pnf300tcfp0zne7aumbh,P1,LII_T14,,titulo sin párrafos
flashcard,cmn16pngu00tdfp0zj65i8i2j,P1,LII_T14,,titulo sin párrafos
flashcard,cmn16pnil00tefp0zw5oespwv,P1,LII_T14,,titulo sin párrafos
flashcard,cmn16pt4t00vlfp0z3v8sriy3,P1,LIII_T1,,titulo sin párrafos
flashcard,cmn16pt6i00vmfp0zdpmosi5f,P1,LIII_T1,,titulo sin párrafos
flashcard,cmn16pt8800vnfp0z5kwu6qc5,P1,LIII_T1,,titulo sin párrafos
flashcard,cmn16pt9z00vofp0z2docly9y,P1,LIII_T1,,titulo sin párrafos
flashcard,cmn16ptmr00vtfp0zaytfyatx,P1,LIII_T1,,titulo sin párrafos
flashcard,cmn3wgqkf001x310zsjnr2811,P1,LIII_T1,,titulo sin párrafos
flashcard,cmn16ptoj00vufp0z9qc62sxb,P1,LIII_T1,,titulo sin párrafos
flashcard,cmn16ptud00vvfp0zcn3x97gp,P1,LIII_T1,,titulo sin párrafos
flashcard,cmn16ptw400vwfp0zaz4f6le8,P1,LIII_T1,,titulo sin párrafos
flashcard,cmn16ptxv00vxfp0zjra84txd,P1,LIII_T1,,titulo sin párrafos
flashcard,cmn16ptzm00vyfp0zkp81ltjy,P5,LIII_T2,,2 matches — ambiguo
flashcard,cmn16pu1e00vzfp0zh02g54af,P5,LIII_T2,,0 matches — ambiguo
flashcard,cmn16pu3400w0fp0zg3hit072,P4,LIII_T2,LIII_T2_P2,keyword match
flashcard,cmn16pu8x00w1fp0zk12u7dho,P4,LIII_T2,LIII_T2_P2,keyword match
flashcard,cmn16puao00w2fp0zrbu9p07a,P4,LIII_T2,LIII_T2_P1,keyword match
flashcard,cmn16pucf00w3fp0zaikxayrw,P4,LIII_T2,LIII_T2_P1,keyword match
flashcard,cmn16pue500w4fp0zwehq2or5,P5,LIII_T2,,0 matches — ambiguo
flashcard,cmn16pufv00w5fp0zadw5zo1n,P5,LIII_T2,,0 matches — ambiguo
flashcard,cmn16puim00w6fp0zu7vw3usy,P5,LIII_T2,,0 matches — ambiguo
flashcard,cmn16punh00w7fp0zmh87ppao,P5,LIII_T2,,0 matches — ambiguo
flashcard,cmn16pup900w8fp0zn81sj6vi,P5,LIII_T2,,0 matches — ambiguo
flashcard,cmn16puqz00w9fp0zro0j9zaf,P1,LIII_T1,,titulo sin párrafos
flashcard,cmn16pusq00wafp0z3inuhiq0,P1,LIII_T1,,titulo sin párrafos
flashcard,cmn173y8m00lsp50z9nlz8oyv,P1,CPC_LI_T9,,titulo sin párrafos
flashcard,cmn16pv2f00wdfp0zji48i3q3,P1,LIII_T1,,titulo sin párrafos
flashcard,cmn16pv4500wefp0zdbnxd0hg,P1,LIII_T1,,titulo sin párrafos
flashcard,cmn16pv6000wffp0zg231699a,P1,LIII_T1,,titulo sin párrafos
flashcard,cmn16pv7q00wgfp0zqr0l6zql,P1,LIII_T1,,titulo sin párrafos
flashcard,cmn16pv9g00whfp0z2qkpsqvo,P1,LIII_T1,,titulo sin párrafos
flashcard,cmn16pvb800wifp0zu7hb9htk,P1,LIII_T1,,titulo sin párrafos
flashcard,cmn16q0v200ypfp0z1wtzbuxl,P5,LIII_T3,,3 matches — ambiguo
flashcard,cmn16q0yk00yrfp0zhazqnb6f,P5,LIII_T3,,4 matches — ambiguo
flashcard,cmn16q10900ysfp0zrtzkkeml,P5,LIII_T3,,3 matches — ambiguo
flashcard,cmn16q14h00ytfp0z0vr89nz7,P5,LIII_T3,,0 matches — ambiguo
flashcard,cmn16q16800yufp0zq0opcu4b,P5,LIII_T3,,4 matches — ambiguo
flashcard,cmn16q17z00yvfp0zto9iq4dp,P5,LIII_T3,,3 matches — ambiguo
flashcard,cmn16q19p00ywfp0zdu1uvbfk,P5,LIII_T3,,3 matches — ambiguo
flashcard,cmn16q1bf00yxfp0z8oat9q7w,P5,LIII_T3,,3 matches — ambiguo
flashcard,cmn16q1d500yyfp0zmik7cpzh,P3,LIII_T3,LIII_T3_P2,"override: ""testamento abierto"""
flashcard,cmn16q1ev00yzfp0z0l9la3zr,P5,LIII_T3,,3 matches — ambiguo
flashcard,cmn16q1kr00z0fp0z5ot9vm2v,P5,LIII_T3,,3 matches — ambiguo
flashcard,cmn16q1mi00z1fp0zyrfiz1ob,P5,LIII_T3,,3 matches — ambiguo
flashcard,cmn17ddz3003xy40zcc904z6o,P1,COT_T3,,titulo sin párrafos
flashcard,cmn3wgqo5001z310zg4wn09lc,P5,LIV_T25,,2 matches — ambiguo
flashcard,cmn16q1rq00z4fp0z0rv1lun2,P3,LIII_T4,LIII_T4_P6,"override: ""legatario"""
flashcard,cmn16q1ti00z5fp0zr6b3hfay,P3,LIII_T4,LIII_T4_P6,"override: ""legatario"""
flashcard,cmn16q1zb00z6fp0zi84u85wp,P3,LIII_T4,LIII_T4_P2,"override: ""asignaciones condicionales"""
flashcard,cmn16q21000z7fp0z3np3k822,P3,LIII_T4,LIII_T4_P3,"override: ""asignaciones a día"""
flashcard,cmn16q22r00z8fp0zx0u56051,P3,LIII_T4,LIII_T4_P4,"override: ""asignaciones modales"""
flashcard,cmn16q24g00z9fp0z06h0nw9q,P6,LIII_T4,LIII_T4_P1,fallback a reglas generales
flashcard,cmn16q26700zafp0z5syhajsc,P3,LIII_T4,LIII_T4_P4,"override: ""asignaciones modales"""
flashcard,cmn16q27y00zbfp0zr9ubifa8,P6,LIII_T4,LIII_T4_P1,fallback a reglas generales
flashcard,cmn16q2c600zcfp0z278yflt6,P5,LIII_T3,,3 matches — ambiguo
flashcard,cmn16q2dx00zdfp0z2ybu6mep,P5,LIII_T3,,3 matches — ambiguo
flashcard,cmn16q2fn00zefp0zezlvyiza,P4,LIII_T4,LIII_T4_P8,keyword match
flashcard,cmn16q2hd00zffp0zovocaxck,P6,LIII_T4,LIII_T4_P1,fallback a reglas generales
flashcard,cmn16q2j400zgfp0z9e0t44yz,P3,LIII_T4,LIII_T4_P6,"override: ""legatario"""
flashcard,cmn16q2ls00zhfp0zros69rku,P5,LIII_T3,,3 matches — ambiguo
flashcard,cmn16q2y200zifp0z3gl6xatn,P5,LIII_T3,,3 matches — ambiguo
flashcard,cmn16q8en011pfp0zbcu969wf,P4,LIII_T5,LIII_T5_P1,keyword match
flashcard,cmn16q8gd011qfp0zzkcf2rtt,P3,LIII_T5,LIII_T5_P3,"override: ""legítima"""
flashcard,cmn16q8i4011rfp0zok8cibzh,P3,LIII_T5,LIII_T5_P3,"override: ""legítima"""
flashcard,cmn16q8ju011sfp0z9jp30qnt,P5,LIII_T5,,0 matches — ambiguo
flashcard,cmn16q8ll011tfp0z0hs379ix,P3,LIII_T5,LIII_T5_P3,"override: ""mejoras"""
flashcard,cmn16q8wl011xfp0zwrh9w374,P5,LIII_T5,,0 matches — ambiguo
flashcard,cmn16q8yc011yfp0z3ifi70bn,P3,LIII_T5,LIII_T5_P3,"override: ""mejoras"""
flashcard,cmn16q902011zfp0zj9hao1x0,P3,LIII_T5,LIII_T5_P3,"override: ""legítima"""
flashcard,cmn16q91s0120fp0z1kureygj,P3,LIII_T5,LIII_T5_P3,"override: ""legítima"""
flashcard,cmn16q93k0121fp0zwbur5ye3,P3,LIII_T5,LIII_T5_P3,"override: ""legítima"""
flashcard,cmn16q97r0122fp0zuhahbfjs,P3,LIII_T5,LIII_T5_P3,"override: ""legítima"""
flashcard,cmn16q99g0123fp0zqhr3j5e4,P5,LIII_T5,,0 matches — ambiguo
flashcard,cmn16q9b70124fp0zxsvod0wi,P3,LIII_T5,LIII_T5_P3,"override: ""legítima"""
flashcard,cmn16q9cy0125fp0zusfxuk91,P3,LIII_T5,LIII_T5_P3,"override: ""legítima"""
flashcard,cmn16q9eo0126fp0z39ffhr61,P3,LIII_T5,LIII_T5_P3,"override: ""legítima"""
flashcard,cmn16q9ge0127fp0z6dyu6rgc,P3,LIII_T5,LIII_T5_P3,"override: ""legítima"""
flashcard,cmn16q9i50128fp0zy1c79td5,P5,LIII_T5,,0 matches — ambiguo
flashcard,cmn16q9mb0129fp0zc0f17tef,P5,LIII_T5,,0 matches — ambiguo
flashcard,cmn16q9o1012afp0zajd7a4kg,P3,LIII_T5,LIII_T5_P4,"override: ""desheredamiento"""
flashcard,cmn16q9ps012bfp0z0hozlwws,P3,LIII_T5,LIII_T5_P4,"override: ""desheredamiento"""
flashcard,cmn16q9ri012cfp0zm83sg9g5,P3,LIII_T5,LIII_T5_P3,"override dominante: ""legítima"""
flashcard,cmn16q9t8012dfp0zw2zwegse,P3,LIII_T5,LIII_T5_P4,"override: ""desheredamiento"""
flashcard,cmn16q9v2012efp0zb9bmrxh3,P3,LIII_T5,LIII_T5_P3,"override: ""mejoras"""
flashcard,cmn16q9ws012ffp0zyfwc39pc,P3,LIII_T5,LIII_T5_P3,"override: ""mejoras"""
flashcard,cmn16qa6j012ifp0zrdie57dc,P3,LIII_T5,LIII_T5_P3,"override: ""legítima"""
flashcard,cmn16qaa0012kfp0zwujco3ib,P3,LIII_T5,LIII_T5_P3,"override: ""mejoras"""
flashcard,cmn16qafg012lfp0zaqpx3blq,P3,LIII_T5,LIII_T5_P2,"override: ""porción conyugal"""
flashcard,cmn16qg8l014sfp0z8ioj2bw0,P4,LIII_T10,LIII_T10_P2,keyword match
flashcard,cmn16qgaa014tfp0z68opclut,P4,LIII_T10,LIII_T10_P2,keyword match
flashcard,cmn16qgdp014vfp0z4n5hbk2m,P3,LIII_T10,LIII_T10_P2,"override: ""juicio de partición"""
flashcard,cmn16qghv014wfp0zzdvgs4vb,P4,LIII_T10,LIII_T10_P2,keyword match
flashcard,cmn16qgjm014xfp0z0smtlfcy,P6,LIII_T10,LIII_T10_P1,fallback a reglas generales
flashcard,cmn16qglc014yfp0zctfchkme,P6,LIII_T10,LIII_T10_P1,fallback a reglas generales
flashcard,cmn16qgn3014zfp0z4ty2ih74,P4,LIII_T10,LIII_T10_P2,keyword match
flashcard,cmn16qgot0150fp0znk1muxra,P4,LIII_T10,LIII_T10_P2,keyword match
flashcard,cmn16qgqj0151fp0z00in3s8l,P4,LIII_T10,LIII_T10_P2,keyword match
flashcard,cmn16qgs90152fp0z5l3wtkb0,P1,LIII_T11,,titulo sin párrafos
flashcard,cmn16qgwg0153fp0znjhcnwa7,P1,LIII_T11,,titulo sin párrafos
flashcard,cmn16qgy70154fp0zgb1bwo6m,P1,LIII_T11,,titulo sin párrafos
flashcard,cmn16qgzy0155fp0zp785ydbi,P1,LIII_T11,,titulo sin párrafos
flashcard,cmn16qh1n0156fp0zkitb3puk,P1,LIII_T13,,titulo sin párrafos
flashcard,cmn16qh3e0157fp0z4n4k33nd,P1,LIII_T13,,titulo sin párrafos
flashcard,cmn16qhcp015afp0zyfocum0x,P1,LIII_T13,,titulo sin párrafos
flashcard,cmn16qhef015bfp0z41bdvuzw,P1,LIII_T13,,titulo sin párrafos
flashcard,cmn16qhg6015cfp0zyl5l9mn1,P1,LIII_T13,,titulo sin párrafos
flashcard,cmn16qhhx015dfp0zsztk3wei,P1,LIII_T13,,titulo sin párrafos
flashcard,cmn16qhjo015efp0zcixqlxg3,P1,LIII_T13,,titulo sin párrafos
flashcard,cmn16qhlf015ffp0zx7hgilly,P1,LIII_T13,,titulo sin párrafos
flashcard,cmn16qhr9015gfp0zpj70we7c,P1,LIII_T13,,titulo sin párrafos
flashcard,cmn16qht0015hfp0zo3w6sn5r,P6,LIII_T10,LIII_T10_P1,fallback a reglas generales
flashcard,cmn16qhup015ifp0zox24tz6f,P4,LIII_T10,LIII_T10_P2,keyword match
flashcard,cmn16qnki017qfp0zna0aewiw,P1,LIV_T1,,titulo sin párrafos
flashcard,cmn16qnm7017rfp0zppbx6zz0,P1,LIV_T1,,titulo sin párrafos
flashcard,cmn16qnnx017sfp0z3ke45j01,P1,LIV_T1,,titulo sin párrafos
flashcard,cmn16qntq017tfp0z80o9zlw9,P1,LIV_T1,,titulo sin párrafos
flashcard,cmn16qnvh017ufp0z9llrq0rt,P1,LIV_T1,,titulo sin párrafos
flashcard,cmn16qnx8017vfp0z7w3b73la,P1,LIV_T1,,titulo sin párrafos
flashcard,cmn16qnyx017wfp0znu0ww6lq,P1,LIV_T1,,titulo sin párrafos
flashcard,cmn16qo0o017xfp0zn8yyuqj1,P1,LIV_T1,,titulo sin párrafos
flashcard,cmn16qo2e017yfp0z76au0kkj,P1,LIV_T1,,titulo sin párrafos
flashcard,cmn16qos60189fp0zlrb8baam,P1,LIV_T9,,titulo sin párrafos
flashcard,cmn16qoa40181fp0z0uflvu53,P1,LIV_T3,,titulo sin párrafos
flashcard,cmn16qobw0182fp0zgon6p3y0,P1,LIV_T5,,titulo sin párrafos
flashcard,cmn16qodl0183fp0zzo54rll2,P1,LIV_T4,,titulo sin párrafos
flashcard,cmn16qofc0184fp0zb45p6v3f,P1,LIV_T4,,titulo sin párrafos
flashcard,cmn16qol90185fp0zl6zuwd9v,P1,LIV_T4,,titulo sin párrafos
flashcard,cmn16qomz0186fp0z3x2zfaok,P1,LIV_T4,,titulo sin párrafos
flashcard,cmn16qoop0187fp0zh26jd5fo,P1,LIV_T9,,titulo sin párrafos
flashcard,cmn16qoqf0188fp0zgxum3rn3,P1,LIV_T9,,titulo sin párrafos
flashcard,cmn16qotx018afp0zza0ta350,P1,LIV_T9,,titulo sin párrafos
flashcard,cmn16qovn018bfp0z3f8q6t3s,P1,LIV_T10,,titulo sin párrafos
flashcard,cmn16qp1e018cfp0z0w008mvi,P1,LIV_T6,,titulo sin párrafos
flashcard,cmn16qp34018dfp0zo6h21x63,P1,LIV_T7,,titulo sin párrafos
flashcard,cmn16qp4v018efp0zznlnsids,P1,LIV_T11,,titulo sin párrafos
flashcard,cmn16qp6l018ffp0zyxo86pks,P1,LIV_T11,,titulo sin párrafos
flashcard,cmn16qp8e018gfp0zejenflkq,P1,LIV_T11,,titulo sin párrafos
flashcard,cmn16qpa5018hfp0zdyvfe4bq,P1,LIV_T9,,titulo sin párrafos
flashcard,cmn16qpg0018ifp0zrafs6jp4,P1,LIV_T4,,titulo sin párrafos
flashcard,cmn16qpiq018jfp0zwcn00cnl,P1,LIV_T9,,titulo sin párrafos
flashcard,cmn16qvar01axfp0zq7iq2dz4,P5,LIV_T12,,0 matches — ambiguo
flashcard,cmn16qvch01ayfp0zzlvl0myj,P5,LIV_T12,,0 matches — ambiguo
flashcard,cmn16qvgq01azfp0z7qa6z0or,P4,LIV_T12,LIV_T12_P3,keyword match
flashcard,cmn16qvih01b0fp0z4c910t4a,P3,LIV_T12,LIV_T12_P3,"override: ""derechos auxiliares del acreedor"""
flashcard,cmn16qvk501b1fp0zcg4pebif,P3,LIV_T12,LIV_T12_P3,"override: ""acción pauliana"""
flashcard,cmn16qvlw01b2fp0zl480gtys,P5,LIV_T14,,10 matches — ambiguo
flashcard,cmn16qv5k01aufp0z3it24end,P3,LIV_T12,LIV_T12_P2,"override: ""indemnización de perjuicios"""
flashcard,cmn16qv7a01avfp0zox9oexlc,P3,LIV_T12,LIV_T12_P2,"override: ""daño emergente"""
flashcard,cmn16qv9101awfp0zr4otyaph,P3,LIV_T12,LIV_T12_P2,"override: ""indemnización de perjuicios"""
flashcard,cmn16qvnm01b3fp0z8alyvtb0,P5,LIV_T14,,10 matches — ambiguo
flashcard,cmn16qvpc01b4fp0z9rmrf8f7,P5,LIV_T14,,10 matches — ambiguo
flashcard,cmn16qvr201b5fp0zy09oodhy,P5,LIV_T14,,10 matches — ambiguo
flashcard,cmn16qvvb01b6fp0zs3s5ghd9,P1,LIV_T15,,titulo sin párrafos
flashcard,cmn16qvx201b7fp0ziln43cxd,P1,LIV_T15,,titulo sin párrafos
flashcard,cmn16qvys01b8fp0zog6yvla9,P1,LIV_T17,,titulo sin párrafos
flashcard,cmn16qw0k01b9fp0z3trezhti,P1,LIV_T17,,titulo sin párrafos
flashcard,cmn16qw2801bafp0ze9ve70si,P1,LIV_T18,,titulo sin párrafos
flashcard,cmn16r25401dvfp0z7kazhlge,P5,LIV_T23,,5 matches — ambiguo
flashcard,cmn16qw9v01bdfp0zs7p76bm2,P1,LIV_T20,,titulo sin párrafos
flashcard,cmn16qwbl01befp0z5jgj2zli,P1,LIV_T20,,titulo sin párrafos
flashcard,cmn16qwdb01bffp0z45nm9eqx,P1,LIV_T16,,titulo sin párrafos
flashcard,cmn16qwf101bgfp0ziz4aw12l,P5,LIV_T42,,4 matches — ambiguo
flashcard,cmn16qwgs01bhfp0z7reascux,P5,LIV_T12,,0 matches — ambiguo
flashcard,cmn16qwii01bifp0zv1vpjqwk,P5,LIV_T12,,0 matches — ambiguo
flashcard,cmn16qwk901bjfp0zvjtzapu7,P5,LIV_T12,,0 matches — ambiguo
flashcard,cmn16qwof01bkfp0zr7x7eivq,P5,LIV_T14,,10 matches — ambiguo
flashcard,cmn16r1ts01drfp0zsebumtat,P5,LIV_T23,,8 matches — ambiguo
flashcard,cmn16r1zt01dsfp0zp8k026cd,P5,LIV_T23,,5 matches — ambiguo
flashcard,cmn16r21l01dtfp0z50o7i7vv,P4,LIV_T23,LIV_T23_P4,dominant keyword (2 vs 1)
flashcard,cmn16r23e01dufp0z4y1a6puc,P5,LIV_T23,,5 matches — ambiguo
flashcard,cmn16r26u01dwfp0zxg57a6eq,P4,LIV_T23,LIV_T23_P4,dominant keyword (2 vs 1)
flashcard,cmn16r2cx01dxfp0z135tw1c1,P5,LIV_T23,,5 matches — ambiguo
flashcard,cmn16r2en01dyfp0zna07rmdb,P5,LIV_T23,,3 matches — ambiguo
flashcard,cmn16r2ge01dzfp0zp1rxpr7k,P5,LIV_T23,,9 matches — ambiguo
flashcard,cmn16r2i401e0fp0z2hka1uyl,P5,LIV_T23,,5 matches — ambiguo
flashcard,cmn16r2jv01e1fp0zdvw9pxb8,P5,LIV_T23,,8 matches — ambiguo
flashcard,cmn16r2sm01e4fp0zccks40bn,P5,LIV_T23,,4 matches — ambiguo
flashcard,cmn16r2w401e6fp0zmmhvddtt,P4,LIV_T23,LIV_T23_P13,dominant keyword (2 vs 1)
flashcard,cmn16r2xu01e7fp0zybcitr5a,P4,LIV_T23,LIV_T23_P13,dominant keyword (2 vs 1)
flashcard,cmn16r2zj01e8fp0zv7n50017,P5,LIV_T23,,5 matches — ambiguo
flashcard,cmn16r31a01e9fp0zkugvnjr1,P4,LIV_T23,LIV_T23_P13,dominant keyword (3 vs 1)
flashcard,cmn16r37401eafp0zxmxlw6vh,P4,LIV_T23,LIV_T23_P13,dominant keyword (2 vs 1)
flashcard,cmn16r38t01ebfp0zvngt15q1,P5,LIV_T23,,6 matches — ambiguo
flashcard,cmn16r3al01ecfp0zriw78dju,P5,LIV_T23,,8 matches — ambiguo
flashcard,cmn16r3cb01edfp0zciztn3sz,P5,LIV_T23,,11 matches — ambiguo
flashcard,cmn16r3e001eefp0zrp6pr6pe,P4,LIV_T23,LIV_T23_P1,dominant keyword (2 vs 1)
flashcard,cmn16r3fr01effp0zmhqt0n11,P4,LIV_T23,LIV_T23_P4,dominant keyword (2 vs 1)
flashcard,cmn16r3k001egfp0zi7x4cn3s,P5,LIV_T23,,4 matches — ambiguo
flashcard,cmn16r3lq01ehfp0zavdrppdh,P5,LIV_T23,,6 matches — ambiguo
flashcard,cmn16r8zd01gofp0zxr9a0y36,P5,LIV_T26,,8 matches — ambiguo
flashcard,cmn16r92201gpfp0znk4l2hth,P5,LIV_T26,,8 matches — ambiguo
flashcard,cmn16r93t01gqfp0zse5igmju,P5,LIV_T26,,9 matches — ambiguo
flashcard,cmn16r99l01grfp0zkdatz4ot,P5,LIV_T26,,2 matches — ambiguo
flashcard,cmn16r9bd01gsfp0za7kgldwf,P4,LIV_T26,LIV_T26_P3,dominant keyword (2 vs 1)
flashcard,cmn16r9d301gtfp0zt0xx42zr,P5,LIV_T26,,9 matches — ambiguo
flashcard,cmn16r9mg01gwfp0zvfehumaz,P4,LIV_T26,LIV_T26_P6,dominant keyword (2 vs 1)
flashcard,cmn16r9o601gxfp0z9uns2080,P5,LIV_T26,,2 matches — ambiguo
flashcard,cmn16r9ql01gyfp0z9od33ydb,P5,LIV_T29,,3 matches — ambiguo
flashcard,cmn16r9sc01gzfp0zok8ubnz7,P5,LIV_T29,,2 matches — ambiguo
flashcard,cmn16r9u201h0fp0zu4lokifi,P4,LIV_T29,LIV_T29_P2,dominant keyword (2 vs 1)
flashcard,cmn16r9vq01h1fp0z3m49iuyo,P4,LIV_T29,LIV_T29_P2,dominant keyword (2 vs 1)
flashcard,cmn16raay01h2fp0zyyg3wv1z,P4,LIV_T29,LIV_T29_P3,dominant keyword (2 vs 1)
flashcard,cmn16rafl01h3fp0z8y0zm23c,P4,LIV_T29,LIV_T29_P3,dominant keyword (2 vs 1)
flashcard,cmn16rahb01h4fp0zp7bf96so,P5,LIV_T29,,3 matches — ambiguo
flashcard,cmn16raj301h5fp0zsbx2skzt,P5,LIV_T29,,3 matches — ambiguo
flashcard,cmn16rakt01h6fp0zr358bt7o,P5,LIV_T29,,3 matches — ambiguo
flashcard,cmn16ramj01h7fp0zihkqyz2h,P5,LIV_T28,,6 matches — ambiguo
flashcard,cmn16raoa01h8fp0z56887wim,P4,LIV_T28,LIV_T28_P4,dominant keyword (2 vs 1)
flashcard,cmn16raq101h9fp0zgotdvvux,P5,LIV_T28,,6 matches — ambiguo
flashcard,cmn16raxi01hbfp0zc6zrquho,P5,LIV_T28,,4 matches — ambiguo
flashcard,cmn16raz701hcfp0zzk9347p4,P5,LIV_T28,,6 matches — ambiguo
flashcard,cmn16rb0x01hdfp0z4sdsiuec,P4,LIV_T28,LIV_T28_P4,dominant keyword (2 vs 1)
flashcard,cmn16rb2m01hefp0zn936dlpm,P4,LIV_T28,LIV_T28_P4,dominant keyword (2 vs 1)
flashcard,cmnnwpc1y002j540zaare5t20,P3,LI_T6,LI_T6_P2,"override: ""bien familiar"""
flashcard,cmn16rhbc01jofp0zey3mxzyy,P5,LIV_T36,,5 matches — ambiguo
flashcard,cmn16rhd201jpfp0zvppt9ujm,P5,LIV_T36,,5 matches — ambiguo
flashcard,cmn16rhet01jqfp0zccvxus2x,P5,LIV_T36,,3 matches — ambiguo
flashcard,cmn16rhj801jsfp0zrbqh86lf,P5,LIV_T36,,2 matches — ambiguo
flashcard,cmn16rhky01jtfp0zfxeq8wkp,P1,LIV_T37,,titulo sin párrafos
flashcard,cmn16rhpq01jufp0znt00rmsq,P1,LIV_T37,,titulo sin párrafos
flashcard,cmn16rhrg01jvfp0z0a6ap9zn,P1,LIV_T37,,titulo sin párrafos
flashcard,cmn16rhuv01jxfp0zm4usjwf7,P1,LIV_T37,,titulo sin párrafos
flashcard,cmn16rhwm01jyfp0z22s8ad0h,P1,LIV_T38,,titulo sin párrafos
flashcard,cmn16rhyc01jzfp0zgyzjegsu,P1,LIV_T38,,titulo sin párrafos
flashcard,cmn16ri0201k0fp0zkf5lff1o,P1,LIV_T38,,titulo sin párrafos
flashcard,cmn16ri4a01k1fp0zjf0dy66l,P1,LIV_T38,,titulo sin párrafos
flashcard,cmn16ri6201k2fp0zd82oo3ze,P1,LIV_T38,,titulo sin párrafos
flashcard,cmn16ri7s01k3fp0zz4lisx7d,P1,LIV_T38,,titulo sin párrafos
flashcard,cmn16ri9i01k4fp0zx1lu24qs,P1,LIV_T38,,titulo sin párrafos
flashcard,cmn16rib801k5fp0zzfl4f2s0,P1,LIV_T38,,titulo sin párrafos
flashcard,cmn16rid201k6fp0zn1ph46wp,P1,LIV_T38,,titulo sin párrafos
flashcard,cmn16rier01k7fp0zrjs8pwdw,P1,LIV_T38,,titulo sin párrafos
flashcard,cmn17de10003yy40zipr1ne43,P1,COT_T3,,titulo sin párrafos
flashcard,cmn16rio001kafp0zzb11t3l7,P1,LIV_T38,,titulo sin párrafos
flashcard,cmn16ripq01kbfp0zbrslwy84,P1,LIV_T37,,titulo sin párrafos
flashcard,cmn16rirg01kcfp0zrmy6fj27,P1,LIV_T38,,titulo sin párrafos
